student_id,week_number,video_watch_time_minutes,quiz_attempts,quiz_score,assignment_submission_count,assignment_late_count,coding_assignment_submissions,coding_success_rate,discussion_forum_posts,total_time_spent_minutes,engagement_category
156,8,102.8,6,100.0,4,0,2,0.89,5,277.1,high_engagement
156,9,110.3,5,72.5,3,0,3,0.94,4,320.1,high_engagement
156,10,146.1,6,77.2,5,0,4,0.73,7,237.5,high_engagement
156,11,143.6,4,82.6,4,0,2,0.86,4,347.8,high_engagement
156,12,104.0,3,82.1,5,1,4,0.84,5,271.2,high_engagement
157,1,97.0,4,68.2,4,3,2,0.74,2,189.2,dropoff_behavior
157,2,73.0,3,79.2,2,2,3,0.62,6,188.9,dropoff_behavior
157,3,62.4,2,51.2,1,1,2,0.62,7,150.7,dropoff_behavior
157,4,82.0,3,40.1,3,3,1,0.42,3,106.4,dropoff_behavior
157,5,51.7,0,41.1,0,1,1,0.28,0,109.1,dropoff_behavior
157,6,34.9,1,31.1,1,3,2,0.26,7,81.9,dropoff_behavior
157,7,56.2,1,6.0,1,1,0,0.51,1,50.3,dropoff_behavior
157,8,39.5,0,12.8,0,3,0,0.25,0,86.5,dropoff_behavior
157,9,16.6,0,6.0,0,1,0,0.04,6,39.7,dropoff_behavior
157,10,0.0,0,7.7,0,3,0,0.19,0,36.0,dropoff_behavior
157,11,0.0,2,0.0,1,1,0,0.02,0,19.0,dropoff_behavior
157,12,0.0,0,0.0,0,3,0,0.4,0,46.9,dropoff_behavior
158,1,18.0,1,47.6,0,2,0,0.2,0,34.4,low_engagement
158,2,43.9,0,47.6,1,3,1,0.36,1,126.4,low_engagement
158,3,14.9,1,57.7,1,3,0,0.34,1,79.4,low_engagement
158,4,15.9,1,24.9,0,1,1,0.44,1,27.3,low_engagement
158,5,34.4,1,48.8,1,0,1,0.0,1,62.7,low_engagement
158,6,36.5,0,45.5,1,2,0,0.44,1,45.0,low_engagement
158,7,36.0,0,40.6,1,3,0,0.32,1,90.4,low_engagement
158,8,27.3,0,36.3,0,3,0,0.56,0,42.2,low_engagement
158,9,37.7,0,61.5,1,3,0,0.32,1,104.2,low_engagement
158,10,41.8,1,42.0,1,2,1,0.47,0,104.4,low_engagement
158,11,40.7,1,53.0,0,1,1,0.32,1,37.7,low_engagement
158,12,13.7,0,16.5,0,0,0,0.14,1,37.2,low_engagement
159,1,139.4,5,72.4,3,1,4,0.81,4,308.8,high_engagement
159,2,123.0,5,78.4,4,0,4,1.0,3,315.1,high_engagement
159,3,117.6,3,100.0,3,0,2,0.87,8,249.1,high_engagement
159,4,137.4,4,94.0,3,0,2,0.76,8,369.4,high_engagement
159,5,120.5,4,79.2,3,0,2,0.9,4,341.4,high_engagement
159,6,107.6,6,85.2,4,0,3,0.82,8,303.1,high_engagement
159,7,126.9,3,87.7,3,0,2,0.8,5,260.3,high_engagement
159,8,128.2,4,90.8,4,0,3,0.75,8,347.5,high_engagement
159,9,118.7,4,86.4,3,0,2,0.81,8,230.1,high_engagement
159,10,133.6,6,83.0,5,0,4,0.9,9,255.7,high_engagement
159,11,127.1,5,71.9,5,0,4,0.79,4,309.1,high_engagement
159,12,143.9,5,76.6,5,0,2,0.93,7,393.4,high_engagement
160,1,88.5,2,49.5,2,2,2,0.66,1,299.2,moderate_engagement
160,2,39.9,3,79.6,3,1,1,0.51,4,155.6,moderate_engagement
160,3,97.5,2,52.0,1,0,1,0.54,2,183.5,moderate_engagement
160,4,70.4,2,58.2,3,0,2,0.64,2,174.5,moderate_engagement
160,5,50.6,3,70.6,2,1,2,0.84,1,184.1,moderate_engagement
160,6,66.4,3,63.9,2,1,1,0.72,1,136.4,moderate_engagement
160,7,40.8,2,48.3,3,0,2,0.81,3,185.8,moderate_engagement
160,8,82.7,2,64.0,1,1,1,0.57,1,148.6,moderate_engagement
160,9,74.6,3,57.0,3,0,2,0.88,2,161.1,moderate_engagement
160,10,108.5,3,64.7,3,0,2,0.66,3,226.4,moderate_engagement
160,11,85.7,3,54.9,3,0,2,0.6,4,130.7,moderate_engagement
160,12,79.1,1,52.8,3,2,1,0.7,3,159.3,moderate_engagement
161,1,96.2,3,62.9,3,0,1,0.51,4,201.8,dropoff_behavior
161,2,66.7,3,44.9,1,1,3,0.68,4,190.7,dropoff_behavior
161,3,80.7,3,62.0,1,3,0,0.36,3,184.9,dropoff_behavior
161,4,46.3,2,38.8,1,3,0,0.54,2,94.0,dropoff_behavior
161,5,62.7,1,43.3,2,1,0,0.45,4,112.0,dropoff_behavior
161,6,59.1,1,30.6,1,2,0,0.29,1,107.0,dropoff_behavior
161,7,56.3,3,23.0,1,1,0,0.23,0,75.8,dropoff_behavior
161,8,31.3,0,11.1,0,1,1,0.18,4,115.8,dropoff_behavior
161,9,3.9,1,28.6,1,1,0,0.12,0,0.0,dropoff_behavior
161,10,10.2,0,24.9,0,1,0,0.14,1,31.3,dropoff_behavior
161,11,8.0,0,5.1,0,1,0,0.13,0,10.1,dropoff_behavior
161,12,9.2,0,0.0,1,1,0,0.15,0,24.9,dropoff_behavior
162,1,31.4,0,50.7,1,1,1,0.61,0,70.8,low_engagement
162,2,22.1,0,32.9,0,1,1,0.23,1,78.1,low_engagement
162,3,24.1,1,61.4,0,0,0,0.46,1,12.8,low_engagement
162,4,16.3,1,50.6,0,1,0,0.37,1,68.9,low_engagement
162,5,36.4,0,49.4,1,2,0,0.33,1,35.7,low_engagement
162,6,30.3,0,53.6,0,1,1,0.08,0,76.2,low_engagement
162,7,40.6,1,47.6,0,3,0,0.23,0,74.3,low_engagement
162,8,50.3,0,51.5,1,3,0,0.31,1,52.2,low_engagement
162,9,18.8,0,15.5,0,0,1,0.6,1,34.9,low_engagement
162,10,3.7,1,29.4,0,3,1,0.44,0,34.6,low_engagement
162,11,12.8,0,29.3,0,1,1,0.22,1,30.0,low_engagement
162,12,32.2,0,27.1,1,1,1,0.31,1,36.3,low_engagement
163,1,13.9,0,41.1,1,2,1,0.38,1,29.3,low_engagement
163,2,25.7,1,26.1,0,1,1,0.19,1,56.6,low_engagement
163,3,29.1,0,24.9,0,2,0,0.12,0,51.7,low_engagement
163,4,25.5,0,32.7,1,2,1,0.23,1,62.9,low_engagement
163,5,26.5,0,61.4,0,2,1,0.42,0,79.6,low_engagement
163,6,33.4,0,57.4,1,1,0,0.53,1,125.6,low_engagement
163,7,1.9,1,45.5,0,2,1,0.48,1,33.6,low_engagement
163,8,29.3,1,21.7,1,1,1,0.23,0,75.9,low_engagement
163,9,34.8,1,51.8,1,2,0,0.51,0,74.2,low_engagement
163,10,30.3,1,13.2,0,1,1,0.52,0,67.2,low_engagement
163,11,9.3,1,29.3,1,2,0,0.29,0,99.5,low_engagement
163,12,40.4,1,32.9,1,2,0,0.32,1,0.0,low_engagement
164,1,58.6,5,61.5,3,3,4,0.77,4,231.0,dropoff_behavior
164,2,101.7,3,75.6,0,0,3,0.36,6,214.3,dropoff_behavior
164,3,119.5,4,52.4,3,2,1,0.59,2,177.6,dropoff_behavior
164,4,81.1,2,28.0,2,3,2,0.31,0,161.4,dropoff_behavior
164,5,37.8,1,47.4,2,1,3,0.27,6,108.5,dropoff_behavior
164,6,27.2,1,37.2,2,3,0,0.19,0,77.8,dropoff_behavior
164,7,40.0,0,31.8,2,1,0,0.29,0,43.5,dropoff_behavior
164,8,32.0,0,11.8,0,3,1,0.03,0,71.4,dropoff_behavior
164,9,0.0,0,13.4,1,2,0,0.16,1,36.7,dropoff_behavior
164,10,9.2,0,6.5,0,2,0,0.09,1,34.2,dropoff_behavior
164,11,0.0,1,0.0,0,2,0,0.0,0,0.0,dropoff_behavior
164,12,0.0,0,26.0,0,3,0,0.0,0,19.4,dropoff_behavior
165,1,77.6,2,62.6,1,1,2,0.67,2,217.5,moderate_engagement
165,2,71.2,2,73.9,1,0,2,0.36,0,187.1,moderate_engagement
165,3,20.1,2,75.5,3,1,1,0.58,4,208.2,moderate_engagement
165,4,89.3,3,48.5,1,0,1,0.59,2,142.5,moderate_engagement
165,5,68.3,2,67.6,3,0,2,0.57,4,78.9,moderate_engagement
165,6,47.6,3,65.8,2,2,2,0.74,2,139.7,moderate_engagement
165,7,76.5,2,72.6,2,2,1,0.49,0,84.6,moderate_engagement
165,8,72.2,3,44.2,1,1,1,0.76,0,184.0,moderate_engagement
165,9,77.5,2,62.6,1,1,2,0.7,3,305.3,moderate_engagement
165,10,75.8,2,61.8,1,0,1,0.69,1,104.8,moderate_engagement
165,11,75.8,1,85.1,1,0,2,0.58,3,184.4,moderate_engagement
165,12,62.4,2,69.9,3,1,2,0.68,3,226.4,moderate_engagement
166,1,133.5,6,84.4,3,0,4,0.87,7,210.5,high_engagement
166,2,123.5,6,76.8,3,0,2,0.76,4,241.9,high_engagement
166,3,85.3,3,89.6,4,0,4,0.77,8,283.4,high_engagement
166,4,121.7,3,88.0,4,0,4,0.9,9,360.7,high_engagement
166,5,129.5,6,87.3,3,0,4,0.97,8,291.7,high_engagement
166,6,124.1,3,81.1,4,0,3,0.78,7,289.1,high_engagement
166,7,130.8,4,96.6,5,0,4,0.9,4,283.1,high_engagement
166,8,126.7,6,80.7,4,0,2,0.89,9,322.7,high_engagement
166,9,127.9,3,78.2,4,0,2,0.79,9,292.9,high_engagement
166,10,120.6,5,86.9,5,0,4,0.8,3,352.9,high_engagement
166,11,137.2,4,88.0,4,0,3,0.86,4,284.0,high_engagement
166,12,133.4,6,76.6,4,0,3,0.88,8,322.2,high_engagement
167,1,37.6,1,77.3,3,0,1,0.76,4,177.6,moderate_engagement
167,2,27.4,1,68.7,1,2,2,0.53,0,223.6,moderate_engagement
167,3,94.2,1,67.9,2,2,2,0.6,0,223.3,moderate_engagement
167,4,70.4,1,52.0,3,1,2,0.66,0,276.8,moderate_engagement
167,5,57.4,1,69.2,2,2,2,0.43,1,221.2,moderate_engagement
167,6,36.7,2,62.9,3,1,2,0.61,0,191.5,moderate_engagement
167,7,89.9,2,73.8,1,0,2,0.53,1,171.1,moderate_engagement
167,8,60.5,2,90.0,1,0,2,0.55,2,251.4,moderate_engagement
167,9,78.5,1,57.1,3,1,2,0.39,4,152.2,moderate_engagement
167,10,47.1,2,55.7,2,2,1,0.56,4,249.9,moderate_engagement
167,11,73.8,2,66.3,1,1,1,0.56,0,122.7,moderate_engagement
167,12,68.3,2,49.0,1,0,2,0.67,3,266.0,moderate_engagement
168,1,108.6,6,71.6,4,0,3,0.77,6,337.2,high_engagement
168,2,106.7,3,93.2,4,0,4,0.65,9,282.6,high_engagement
168,3,106.1,6,87.2,4,0,4,0.94,6,231.3,high_engagement
168,4,119.4,6,97.2,4,0,3,0.9,3,335.2,high_engagement
168,5,150.8,6,76.3,3,0,4,0.89,7,237.8,high_engagement
168,6,115.8,3,86.3,3,0,3,0.95,6,309.9,high_engagement
168,7,124.3,6,78.2,3,0,3,0.82,6,316.5,high_engagement
168,8,126.9,3,87.0,5,0,2,0.84,4,312.4,high_engagement
168,9,106.9,4,79.0,3,0,3,0.77,8,339.7,high_engagement
168,10,94.2,3,77.5,3,0,3,0.82,3,322.4,high_engagement
168,11,151.7,6,86.4,4,0,2,0.78,3,328.4,high_engagement
168,12,118.0,6,88.7,5,0,2,0.65,8,259.6,high_engagement
169,1,93.9,2,60.9,2,1,3,0.4,7,266.2,dropoff_behavior
169,2,84.6,4,58.2,0,3,2,0.57,1,204.2,dropoff_behavior
169,3,56.6,2,54.2,2,3,2,0.53,7,205.7,dropoff_behavior
169,4,85.6,1,39.6,0,0,1,0.26,4,172.5,dropoff_behavior
169,5,59.3,1,30.5,2,0,0,0.43,3,126.5,dropoff_behavior
169,6,51.5,1,46.2,0,3,2,0.44,3,110.7,dropoff_behavior
169,7,26.2,0,30.5,0,3,0,0.25,3,42.1,dropoff_behavior
169,8,29.2,0,7.6,1,1,1,0.0,0,28.3,dropoff_behavior
169,9,13.3,0,12.8,0,0,0,0.02,2,54.3,dropoff_behavior
169,10,0.0,0,0.0,0,1,0,0.07,2,31.1,dropoff_behavior
169,11,6.4,0,9.0,1,3,0,0.18,0,0.0,dropoff_behavior
169,12,4.8,0,0.0,0,1,0,0.0,0,0.0,dropoff_behavior
170,1,127.1,5,77.9,3,0,3,0.89,3,271.2,high_engagement
170,2,101.9,3,84.8,5,0,2,0.91,5,284.3,high_engagement
170,3,135.4,3,92.0,5,1,2,0.92,4,344.1,high_engagement
170,4,124.1,5,100.0,3,0,4,0.86,7,297.6,high_engagement
170,5,122.0,4,90.7,4,0,3,0.89,6,329.0,high_engagement
170,6,107.4,5,76.2,3,0,4,0.85,4,271.1,high_engagement
170,7,107.5,3,77.6,5,0,4,0.87,5,347.6,high_engagement
170,8,121.0,6,99.9,3,0,4,1.0,7,287.1,high_engagement
170,9,99.1,6,87.0,4,0,4,0.92,9,317.8,high_engagement
170,10,122.2,4,91.7,5,0,2,0.84,7,337.9,high_engagement
170,11,107.8,6,88.3,3,0,3,0.79,9,325.8,high_engagement
170,12,131.1,3,87.2,4,1,4,0.88,7,343.4,high_engagement
171,1,119.6,3,90.4,4,0,4,0.9,6,310.5,high_engagement
171,2,132.4,3,83.7,5,0,2,0.86,6,317.2,high_engagement
171,3,129.9,6,68.5,3,0,2,0.76,7,254.5,high_engagement
171,4,122.1,5,78.9,5,0,3,0.78,3,310.9,high_engagement
171,5,102.6,3,82.8,5,0,4,0.96,9,293.0,high_engagement
171,6,123.4,3,88.4,4,0,2,0.9,8,355.5,high_engagement
171,7,127.1,5,64.7,4,0,2,0.85,9,371.7,high_engagement
171,8,106.5,5,91.3,3,0,2,0.88,4,291.0,high_engagement
171,9,108.4,3,82.4,3,0,2,0.96,6,267.5,high_engagement
171,10,142.0,6,94.5,3,1,3,0.81,3,263.1,high_engagement
171,11,135.9,4,79.4,3,0,3,0.86,6,290.8,high_engagement
171,12,124.8,6,84.7,3,0,2,0.83,9,317.0,high_engagement
172,1,44.6,2,79.4,2,0,1,0.52,4,134.1,moderate_engagement
172,2,99.0,1,51.5,1,0,2,0.87,4,154.4,moderate_engagement
172,3,110.9,3,58.7,1,0,1,0.8,3,207.0,moderate_engagement
172,4,45.5,3,58.0,2,1,2,0.81,4,214.5,moderate_engagement
172,5,75.0,1,51.8,1,0,1,0.81,0,174.9,moderate_engagement
172,6,56.5,2,73.5,2,0,1,0.64,3,151.8,moderate_engagement
172,7,65.0,3,62.1,1,0,1,0.67,3,217.4,moderate_engagement
172,8,64.8,1,60.9,3,1,1,0.71,4,122.9,moderate_engagement
172,9,16.8,3,55.6,1,1,1,0.54,4,168.4,moderate_engagement
172,10,38.4,2,63.0,3,2,2,0.57,4,123.2,moderate_engagement
172,11,55.8,3,73.3,3,0,1,0.7,1,136.5,moderate_engagement
172,12,69.0,2,54.5,1,1,1,0.64,2,242.7,moderate_engagement
173,1,88.2,5,78.5,3,1,3,0.89,4,274.4,high_engagement
173,2,113.2,4,81.6,4,0,2,0.93,7,303.5,high_engagement
173,3,92.5,5,83.6,4,0,2,0.83,6,262.9,high_engagement
173,4,112.8,3,80.1,4,0,2,0.9,9,267.5,high_engagement
173,5,102.3,6,87.8,3,0,4,0.77,5,221.9,high_engagement
173,6,124.5,6,81.3,5,0,2,0.94,8,300.7,high_engagement
173,7,134.4,4,79.8,5,0,3,0.84,4,281.2,high_engagement
173,8,122.6,5,80.3,3,0,3,0.83,7,216.2,high_engagement
173,9,133.1,3,84.9,3,0,3,0.92,8,338.9,high_engagement
173,10,126.5,6,93.0,4,0,2,0.88,9,292.3,high_engagement
173,11,146.2,3,92.7,5,0,2,0.87,4,271.3,high_engagement
173,12,140.2,6,80.0,3,0,4,0.79,7,320.6,high_engagement
174,1,148.3,6,87.8,4,0,2,0.94,4,254.9,high_engagement
174,2,123.9,6,85.3,5,0,4,0.77,5,241.5,high_engagement
174,3,116.8,6,100.0,5,1,2,0.84,8,304.5,high_engagement
174,4,112.8,3,80.6,3,0,2,0.98,9,334.4,high_engagement
174,5,106.9,3,83.9,3,0,3,0.86,7,250.4,high_engagement
174,6,139.8,6,72.1,4,0,3,0.8,4,322.5,high_engagement
174,7,132.1,5,77.3,5,0,2,0.9,4,287.7,high_engagement
174,8,123.1,3,75.5,5,0,3,0.87,4,303.9,high_engagement
174,9,103.7,6,85.0,3,0,2,0.89,3,290.6,high_engagement
174,10,115.9,3,78.3,3,0,4,0.98,6,350.1,high_engagement
174,11,122.4,4,91.9,5,0,3,0.67,9,212.7,high_engagement
174,12,123.7,4,98.1,3,0,2,0.75,8,333.8,high_engagement
175,1,37.0,1,40.6,1,0,1,0.34,0,71.5,low_engagement
175,2,41.7,0,28.6,1,2,0,0.39,1,58.7,low_engagement
175,3,22.9,0,27.9,0,1,1,0.56,1,58.7,low_engagement
175,4,42.3,1,27.6,1,1,0,0.45,1,71.6,low_engagement
175,5,32.2,0,39.2,1,3,0,0.4,0,92.0,low_engagement
175,6,21.4,1,41.7,0,1,0,0.4,0,69.4,low_engagement
175,7,37.3,1,26.2,0,3,1,0.62,1,70.4,low_engagement
175,8,20.1,1,69.5,1,3,0,0.26,1,41.9,low_engagement
175,9,0.0,0,71.7,0,3,1,0.4,1,54.5,low_engagement
175,10,14.9,0,44.7,1,0,0,0.29,0,86.0,low_engagement
175,11,26.2,0,72.7,1,1,1,0.29,1,62.1,low_engagement
175,12,37.6,0,56.6,0,0,0,0.49,0,70.6,low_engagement
176,1,79.6,4,76.9,3,2,2,0.59,3,186.2,dropoff_behavior
176,2,90.0,4,50.7,1,2,2,0.47,6,156.6,dropoff_behavior
176,3,64.7,3,53.0,2,3,2,0.33,6,160.4,dropoff_behavior
176,4,58.1,4,42.8,2,1,3,0.59,1,65.5,dropoff_behavior
176,5,46.8,1,35.0,2,3,0,0.48,6,150.3,dropoff_behavior
176,6,59.5,1,32.7,1,3,0,0.25,1,138.4,dropoff_behavior
176,7,30.7,0,26.8,0,1,1,0.29,3,86.7,dropoff_behavior
176,8,28.2,2,13.7,1,2,0,0.01,3,45.6,dropoff_behavior
176,9,10.5,0,17.7,0,1,1,0.25,1,8.3,dropoff_behavior
176,10,3.5,0,11.0,0,3,0,0.27,0,0.0,dropoff_behavior
176,11,0.0,1,12.5,0,2,0,0.14,0,14.2,dropoff_behavior
176,12,0.0,0,16.7,0,3,0,0.0,0,13.3,dropoff_behavior
177,1,75.0,3,63.2,2,1,1,0.58,0,170.8,moderate_engagement
177,2,83.3,2,67.2,2,0,2,0.75,1,211.2,moderate_engagement
177,3,28.6,1,65.5,1,1,1,0.66,3,146.9,moderate_engagement
177,4,34.1,3,70.6,1,0,2,0.55,0,196.6,moderate_engagement
177,5,61.8,2,46.6,3,2,1,0.67,0,135.5,moderate_engagement
177,6,86.5,3,70.8,2,1,1,0.73,3,172.7,moderate_engagement
177,7,67.8,3,80.8,1,0,1,0.58,2,128.2,moderate_engagement
177,8,69.4,2,67.7,3,0,2,0.81,1,216.3,moderate_engagement
177,9,57.9,2,55.8,3,1,2,0.64,2,226.2,moderate_engagement
177,10,78.9,1,79.1,1,0,2,0.58,3,229.0,moderate_engagement
177,11,58.3,1,60.5,2,0,1,0.55,2,94.2,moderate_engagement
177,12,80.1,2,52.8,1,0,1,0.64,3,223.3,moderate_engagement
178,1,137.0,3,76.8,3,0,3,0.9,9,294.8,high_engagement
178,2,131.8,4,79.1,3,0,4,0.92,5,314.1,high_engagement
178,3,133.6,6,86.1,5,1,4,0.76,6,331.1,high_engagement
178,4,139.5,3,80.8,5,1,3,0.85,7,326.0,high_engagement
178,5,110.3,4,85.9,3,0,3,0.91,3,273.9,high_engagement
178,6,123.1,5,74.6,4,0,3,0.99,4,250.6,high_engagement
178,7,129.9,4,79.4,4,0,3,0.82,3,224.2,high_engagement
178,8,158.9,4,88.2,5,0,4,0.9,8,321.9,high_engagement
178,9,117.9,5,67.2,3,0,2,0.9,8,278.6,high_engagement
178,10,116.6,4,71.9,3,1,3,0.88,5,375.8,high_engagement
178,11,136.6,6,80.9,4,1,4,0.86,3,335.6,high_engagement
178,12,139.5,5,78.7,4,0,2,0.84,7,300.4,high_engagement
179,1,47.4,0,39.9,0,2,1,0.44,0,71.3,low_engagement
179,2,47.9,0,31.6,1,1,1,0.47,0,60.3,low_engagement
179,3,26.2,1,37.0,1,2,1,0.15,0,55.9,low_engagement
179,4,11.9,1,53.0,0,1,1,0.49,1,49.9,low_engagement
179,5,11.7,1,48.0,0,0,0,0.32,0,62.8,low_engagement
179,6,13.6,0,60.6,1,2,0,0.66,1,60.0,low_engagement
179,7,27.5,0,43.6,1,1,1,0.61,0,35.3,low_engagement
179,8,22.4,1,23.6,0,1,1,0.44,1,83.7,low_engagement
179,9,16.0,1,27.3,1,3,1,0.57,0,67.1,low_engagement
179,10,26.3,1,37.3,1,2,0,0.27,0,54.6,low_engagement
179,11,34.8,1,54.2,1,0,0,0.28,1,120.5,low_engagement
179,12,27.3,1,53.4,1,1,1,0.35,0,51.3,low_engagement
180,1,91.4,4,65.4,3,1,4,0.54,6,228.6,dropoff_behavior
180,2,64.9,2,77.0,5,0,1,0.4,0,174.6,dropoff_behavior
180,3,72.9,2,47.5,2,0,2,0.57,2,172.9,dropoff_behavior
180,4,54.5,1,25.3,1,1,3,0.31,6,151.1,dropoff_behavior
180,5,58.5,1,39.6,2,0,1,0.37,1,134.6,dropoff_behavior
180,6,46.0,0,38.5,0,2,1,0.19,0,131.3,dropoff_behavior
180,7,3.1,0,20.3,0,3,0,0.49,3,7.7,dropoff_behavior
180,8,0.0,0,0.0,0,1,1,0.16,1,85.4,dropoff_behavior
180,9,8.6,1,14.3,0,2,0,0.18,0,48.0,dropoff_behavior
180,10,19.6,1,0.0,0,1,0,0.0,3,18.3,dropoff_behavior
180,11,0.2,0,0.0,0,1,0,0.0,4,0.0,dropoff_behavior
180,12,8.4,0,0.0,0,3,0,0.07,0,0.0,dropoff_behavior
181,1,113.0,5,75.8,3,0,4,0.81,8,331.0,high_engagement
181,2,145.0,6,73.2,4,0,2,0.75,5,312.4,high_engagement
181,3,94.2,4,87.5,3,1,4,1.0,6,245.3,high_engagement
181,4,132.9,5,81.9,4,0,3,0.85,5,283.4,high_engagement
181,5,128.9,4,84.2,4,0,2,0.96,5,291.3,high_engagement
181,6,139.6,4,73.2,3,0,3,0.93,3,284.5,high_engagement
181,7,107.4,5,80.9,3,0,3,0.97,3,322.4,high_engagement
181,8,111.7,4,76.8,3,0,4,0.83,7,338.3,high_engagement
181,9,153.0,3,90.1,4,1,4,0.95,9,318.7,high_engagement
181,10,112.0,5,98.6,3,0,2,0.83,6,289.6,high_engagement
181,11,118.1,6,81.5,4,0,2,0.85,6,363.2,high_engagement
181,12,105.6,6,78.9,4,0,3,0.86,4,331.8,high_engagement
182,1,96.2,4,71.0,5,0,2,0.9,9,350.8,high_engagement
182,2,121.3,5,85.9,3,1,3,0.89,9,318.1,high_engagement
182,3,113.9,3,86.8,5,0,2,0.89,3,324.8,high_engagement
182,4,125.5,5,98.4,4,1,2,0.95,7,314.1,high_engagement
182,5,126.0,3,96.2,4,0,3,0.89,6,298.9,high_engagement
182,6,108.7,5,83.4,3,0,2,0.79,7,303.4,high_engagement
182,7,118.1,6,83.1,4,0,2,0.85,4,319.5,high_engagement
182,8,111.7,5,100.0,5,0,3,0.84,4,322.3,high_engagement
182,9,92.9,4,87.3,3,0,4,0.84,3,271.0,high_engagement
182,10,108.7,3,77.2,3,0,4,0.84,9,286.3,high_engagement
182,11,133.8,4,93.5,5,1,2,0.9,5,321.7,high_engagement
182,12,138.2,5,77.6,4,0,2,0.8,8,318.1,high_engagement
183,1,22.7,0,40.5,1,2,0,0.19,0,89.3,low_engagement
183,2,36.3,0,38.2,1,0,1,0.39,1,91.7,low_engagement
183,3,33.1,1,50.7,1,1,0,0.45,0,29.5,low_engagement
183,4,36.4,1,50.9,0,0,0,0.52,1,61.9,low_engagement
183,5,17.4,0,41.4,1,1,0,0.35,1,74.4,low_engagement
183,6,37.6,0,41.6,1,1,1,0.43,0,71.7,low_engagement
183,7,42.5,1,23.1,0,0,0,0.19,1,67.0,low_engagement
183,8,21.3,0,62.3,0,2,0,0.44,1,54.8,low_engagement
183,9,19.4,1,31.6,1,1,0,0.37,1,62.6,low_engagement
183,10,16.4,0,18.3,1,1,1,0.55,0,32.5,low_engagement
183,11,20.7,1,36.7,1,2,0,0.36,1,120.2,low_engagement
183,12,32.3,0,34.8,0,1,0,0.41,0,62.4,low_engagement
184,1,20.3,0,26.7,0,0,1,0.24,0,84.6,low_engagement
184,2,29.0,1,27.0,1,1,1,0.39,1,31.8,low_engagement
184,3,5.6,0,41.0,1,3,1,0.37,1,80.8,low_engagement
184,4,30.1,1,35.8,1,1,0,0.13,1,32.0,low_engagement
184,5,27.1,0,42.0,1,2,1,0.26,1,14.9,low_engagement
184,6,45.5,1,52.7,1,3,0,0.3,0,58.3,low_engagement
184,7,3.5,0,23.2,1,2,0,0.59,0,62.8,low_engagement
184,8,42.2,1,43.8,1,1,0,0.55,1,82.6,low_engagement
184,9,44.8,0,38.2,0,1,1,0.65,0,15.8,low_engagement
184,10,30.4,1,21.4,1,3,1,0.25,0,70.1,low_engagement
184,11,23.2,1,55.3,1,1,0,0.33,0,73.4,low_engagement
184,12,18.3,1,24.8,0,1,0,0.3,1,70.1,low_engagement
185,1,23.1,1,57.8,1,0,1,0.3,0,53.9,low_engagement
185,2,33.9,0,26.0,0,2,0,0.3,0,78.9,low_engagement
185,3,43.5,1,46.6,1,0,1,0.57,0,119.2,low_engagement
185,4,26.3,1,39.9,0,2,1,0.58,1,55.7,low_engagement
185,5,47.1,1,46.3,0,1,0,0.35,0,69.3,low_engagement
185,6,18.0,0,41.9,0,0,0,0.19,0,32.6,low_engagement
185,7,6.4,1,51.6,1,2,1,0.56,1,55.0,low_engagement
185,8,18.9,0,47.5,0,0,1,0.37,1,79.7,low_engagement
185,9,14.5,0,37.2,0,2,0,0.15,1,25.7,low_engagement
185,10,21.9,1,24.7,1,1,0,0.51,0,11.9,low_engagement
185,11,11.8,1,43.9,1,1,0,0.15,0,41.5,low_engagement
185,12,30.6,1,39.6,0,0,0,0.5,1,59.3,low_engagement
186,1,48.7,2,64.2,2,2,1,0.67,4,123.0,moderate_engagement
186,2,44.0,1,70.1,1,1,2,0.47,3,144.5,moderate_engagement
186,3,75.4,1,61.7,2,1,2,0.72,2,155.1,moderate_engagement
186,4,67.0,1,71.4,3,1,1,0.53,2,160.6,moderate_engagement
186,5,91.4,2,50.1,1,0,1,0.51,3,64.5,moderate_engagement
186,6,102.6,3,82.7,2,0,1,0.49,4,169.0,moderate_engagement
186,7,73.9,1,47.7,2,0,2,0.71,0,127.0,moderate_engagement
186,8,59.5,3,57.0,3,1,1,0.25,4,174.1,moderate_engagement
186,9,57.1,1,44.6,1,1,1,0.56,3,123.2,moderate_engagement
186,10,89.6,2,63.6,3,0,2,0.61,3,193.5,moderate_engagement
186,11,42.2,2,51.2,1,2,2,0.36,2,176.8,moderate_engagement
186,12,55.2,2,43.4,1,1,1,0.48,1,119.8,moderate_engagement
187,1,56.7,3,80.5,2,0,1,0.63,1,167.4,moderate_engagement
187,2,78.1,1,36.0,3,1,1,0.87,2,107.9,moderate_engagement
187,3,112.9,1,82.3,3,1,2,0.56,1,165.3,moderate_engagement
187,4,94.7,3,70.1,1,0,1,0.53,3,148.9,moderate_engagement
187,5,69.5,3,55.6,2,0,2,0.72,0,158.0,moderate_engagement
187,6,74.3,1,59.5,3,0,2,0.73,1,144.4,moderate_engagement
187,7,92.8,2,58.7,1,0,2,0.64,3,214.3,moderate_engagement
187,8,80.1,2,67.2,2,1,1,0.53,3,218.9,moderate_engagement
187,9,54.8,3,46.1,3,2,2,0.78,3,173.1,moderate_engagement
187,10,67.8,2,65.6,1,0,1,0.75,1,145.1,moderate_engagement
